"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"39861",28,"Private",204516,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"28342",36,"Private",592930,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United-States",">50K","Married",1
"6177",36,"Self-emp-not-inc",184435,"11th",7,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"2243",52,"Self-emp-not-inc",100480,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,44,"United-States","<=50K","Not-in-family",0
"42879",40,"Private",120277,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"11000",45,"Private",233511,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"33628",70,"Self-emp-not-inc",143833,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2246,40,"United-States",">50K","Married",1
"22351",37,"Private",259284,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"615",51,"Private",128338,"7th-8th",4,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"15299",41,"Private",289551,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"32159",37,"Private",79586,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Iran","<=50K","Married",0
"16144",42,"Private",278926,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"22864",35,"Self-emp-not-inc",120066,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,60,"United-States","<=50K","Married",0
"22244",38,"State-gov",107164,"Some-college",10,"Separated","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"31838",45,"Private",189792,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"35957",40,"Private",225432,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"43818",27,"Private",178564,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,"United-States","<=50K","Own-child",0
"19619",46,"Private",283037,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"45251",60,"Private",252413,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Other","Male",0,0,32,"United-States",">50K","Married",1
"20831",53,"Private",424079,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,55,"United-States",">50K","Married",1
"38755",32,"Private",111836,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,50,"United-States","<=50K","Married",0
"29635",71,"Private",187493,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"9971",44,"Private",104269,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"33288",77,"Self-emp-inc",155761,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,8,"United-States","<=50K","Married",0
"35233",41,"Private",82161,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"20755",64,"Private",180401,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"10232",39,"Private",365465,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"7219",54,"Self-emp-not-inc",260833,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"19107",38,"Private",187264,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,55,"United-States","<=50K","Married",0
"38611",56,"Local-gov",216824,"Prof-school",15,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",">50K","Married",1
"45041",32,"Self-emp-not-inc",134737,"Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,70,"United-States",">50K","Married",1
"10027",37,"Private",178877,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"44403",27,"Private",302422,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"23412",69,"Self-emp-not-inc",128206,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,30,"United-States","<=50K","Married",0
"9897",46,"Private",117849,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",">50K","Married",1
"4200",27,"Private",467936,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,48,"Mexico","<=50K","Married",0
"35279",56,"Private",235205,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"9464",40,"Private",343068,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,55,"United-States","<=50K","Not-in-family",0
"23453",24,"Private",209770,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,8,"United-States","<=50K","Not-in-family",0
"44303",19,"Local-gov",276973,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"22735",42,"Federal-gov",170230,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",14084,0,60,"United-States",">50K","Not-in-family",1
"4791",43,"Local-gov",203376,"Masters",14,"Widowed","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"20005",54,"Self-emp-inc",175339,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"44053",65,"Federal-gov",23494,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,2174,40,"United-States",">50K","Married",1
"41327",33,"Private",245659,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,38,"El-Salvador","<=50K","Unmarried",0
"26683",56,"Private",365050,"7th-8th",4,"Never-married","Farming-fishing","Unmarried","Black","Female",0,0,20,"United-States","<=50K","Unmarried",0
"20853",34,"Private",299635,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,50,"United-States",">50K","Married",1
"3775",33,"Private",92003,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"18266",60,"Self-emp-inc",197553,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States",">50K","Married",1
"12032",31,"Local-gov",265426,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"3143",57,"Self-emp-not-inc",170988,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"19341",40,"Private",164663,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"8781",48,"Self-emp-not-inc",175622,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"1671",20,"Self-emp-not-inc",176321,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"18819",34,"Private",279015,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,65,"United-States","<=50K","Not-in-family",0
"1890",44,"Private",112507,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"20899",32,"Federal-gov",72338,"Assoc-voc",11,"Never-married","Prof-specialty","Other-relative","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K","Other-relative",0
"19647",51,"Private",138847,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"18538",42,"Self-emp-not-inc",220647,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"37476",26,"Private",195327,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"48771",61,"Private",355645,"HS-grad",9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"190",22,"Private",199266,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,45,"United-States","<=50K","Not-in-family",0
"47454",31,"Local-gov",236487,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"Germany","<=50K","Not-in-family",0
"30660",54,"Local-gov",163557,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"16802",38,"Self-emp-inc",99146,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,80,"United-States",">50K","Married",1
"9253",29,"Local-gov",249932,"11th",7,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States","<=50K","Own-child",0
"1538",27,"Private",118598,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,35,"United-States","<=50K","Unmarried",0
"2323",48,"Private",232149,"Bachelors",13,"Divorced","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"26110",64,"State-gov",216160,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"Columbia",">50K","Married",1
"36913",39,"Private",160123,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"37959",22,"Private",210474,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"18909",34,"Private",314375,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"40146",51,"Federal-gov",314007,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"35952",53,"Self-emp-not-inc",108815,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"33690",32,"Federal-gov",174215,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"4731",37,"Self-emp-not-inc",98941,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,50,"United-States",">50K","Married",1
"1920",46,"Private",146786,"10th",6,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"35599",45,"Private",513660,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"17696",52,"Self-emp-not-inc",173839,"10th",6,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"36060",64,"Private",312242,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,3,"United-States","<=50K","Not-in-family",0
"3784",44,"Private",101563,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Male",7430,0,45,"United-States",">50K","Unmarried",1
"625",31,"Private",166248,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"13887",25,"Private",288440,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"30614",53,"Private",158746,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"38292",33,"Private",168030,"Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7298,0,21,"United-States",">50K","Married",1
"12114",66,"Private",86321,"HS-grad",9,"Widowed","Transport-moving","Not-in-family","White","Male",0,0,22,"United-States","<=50K","Not-in-family",0
"30150",58,"Self-emp-not-inc",121912,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,42,"United-States","<=50K","Married",0
"21310",52,"Private",416164,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","Other","Male",0,0,49,"Mexico","<=50K","Married",0
"40579",32,"Private",170154,"Assoc-acdm",12,"Separated","Exec-managerial","Unmarried","White","Female",25236,0,50,"United-States",">50K","Unmarried",1
"43970",18,"Private",138917,"11th",7,"Never-married","Sales","Own-child","Black","Female",0,0,10,"United-States","<=50K","Own-child",0
"43867",51,"Private",123429,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"7300",42,"Private",377322,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"23575",34,"Private",118941,"11th",7,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"Ireland","<=50K","Not-in-family",0
"30783",22,"Private",374116,"HS-grad",9,"Never-married","Sales","Unmarried","White","Female",0,0,35,"United-States","<=50K","Unmarried",0
"1511",36,"Private",170031,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"4678",33,"Private",179708,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"16292",37,"Private",280464,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,80,"United-States",">50K","Married",1
"47949",45,"Private",156117,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,32,"United-States","<=50K","Not-in-family",0
"31730",28,"Private",328949,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"30713",28,"Private",268726,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,46,"United-States","<=50K","Married",0
"20455",24,"Private",122272,"Bachelors",13,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"12646",63,"Private",85420,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,10,"United-States","<=50K","Married",0
"1169",46,"Private",153536,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"43413",24,"Private",442274,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"14434",43,"Private",326232,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"1727",42,"Private",153489,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"42821",59,"State-gov",159472,"9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"37102",34,"Local-gov",213722,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,57,"United-States",">50K","Married",1
"7048",37,"Self-emp-inc",347189,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"16092",69,"Private",179130,"HS-grad",9,"Divorced","Sales","Other-relative","White","Female",0,0,38,"United-States","<=50K","Other-relative",0
"41457",48,"Self-emp-inc",213140,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"23845",45,"Private",168837,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"23809",27,"Private",37754,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"43688",31,"Local-gov",206609,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"12172",21,"Private",90896,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"28978",56,"Self-emp-not-inc",115439,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"25386",38,"Private",278924,"Bachelors",13,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"39406",43,"Self-emp-not-inc",73883,"Bachelors",13,"Divorced","Sales","Unmarried","White","Male",0,0,45,"United-States","<=50K","Unmarried",0
"24506",29,"Federal-gov",208534,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"12388",33,"Private",374833,"1st-4th",2,"Married-spouse-absent","Farming-fishing","Unmarried","White","Male",0,0,40,"Mexico","<=50K","Unmarried",0
"963",48,"Private",238567,"5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"35844",55,"Private",205422,"10th",6,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,40,"United-States","<=50K","Married",0
"30877",42,"Private",112956,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"5583",24,"Local-gov",174413,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1974,40,"United-States","<=50K","Not-in-family",0
"25796",39,"Local-gov",222572,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,43,"United-States","<=50K","Unmarried",0
"5785",27,"Private",259652,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"13272",44,"Private",321824,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"13153",59,"Private",184553,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"39810",72,"Federal-gov",217864,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"37382",24,"Private",51973,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"32400",27,"State-gov",271243,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Male",0,0,40,"Jamaica","<=50K","Unmarried",0
"46777",43,"Federal-gov",25005,"Masters",14,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",5013,0,12,"United-States","<=50K","Married",0
"19581",19,"Private",40425,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,28,"United-States","<=50K","Not-in-family",0
"22968",47,"Private",454989,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"46879",42,"Local-gov",191149,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"795",49,"Local-gov",126754,"HS-grad",9,"Married-civ-spouse","Other-service","Other-relative","White","Male",0,0,40,"Italy","<=50K","Other-relative",0
"14129",41,"Private",59916,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,63,"United-States","<=50K","Married",0
"36780",28,"Private",115549,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,60,"United-States","<=50K","Own-child",0
"3",28,"Local-gov",336951,"Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"44131",22,"Private",210781,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"10913",28,"Private",364946,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"12272",60,"Self-emp-inc",75257,"HS-grad",9,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"42457",29,"Federal-gov",182344,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","Black","Male",0,0,40,"United-States","<=50K","Unmarried",0
"422",33,"Private",150309,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"34197",35,"State-gov",237873,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"45203",29,"Private",119793,"Some-college",10,"Never-married","Sales","Other-relative","White","Male",0,0,50,"United-States","<=50K","Other-relative",0
"20818",30,"Local-gov",364310,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"Germany","<=50K","Not-in-family",0
"15271",25,"Private",202203,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,60,"United-States","<=50K","Unmarried",0
"33053",33,"Private",215306,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"Cuba","<=50K","Not-in-family",0
"29701",61,"Private",51385,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"18619",22,"Private",230574,"10th",6,"Never-married","Transport-moving","Own-child","White","Male",0,0,25,"United-States","<=50K","Own-child",0
"13284",60,"Federal-gov",608441,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
