"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"1728",25,"Private",330850,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,70,"United-States","<=50K","Married",0
"16780",26,"Private",64293,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"19053",41,"Private",255044,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K","Not-in-family",0
"42919",36,"Private",128516,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"558",51,"Private",144284,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"13291",22,"Private",113588,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,1741,30,"United-States","<=50K","Own-child",0
"44150",29,"Private",133420,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",5013,0,40,"United-States","<=50K","Married",0
"42622",27,"Private",177072,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"19147",30,"Private",103435,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"1813",40,"Private",179524,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"14713",39,"Private",85566,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3591",61,"Local-gov",205711,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,"United-States",">50K","Married",1
"15176",23,"Self-emp-not-inc",47039,"Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"22996",61,"Private",176839,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"41542",46,"Private",364548,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",8614,0,40,"United-States",">50K","Not-in-family",1
"37938",37,"Private",301070,"HS-grad",9,"Divorced","Farming-fishing","Unmarried","White","Male",0,0,45,"United-States","<=50K","Unmarried",0
"32714",18,"Private",267965,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,15,"United-States","<=50K","Not-in-family",0
"18981",40,"State-gov",229364,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K","Not-in-family",0
"13530",27,"Private",364986,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,38,"United-States","<=50K","Not-in-family",0
"10044",22,"State-gov",177787,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,45,"United-States","<=50K","Unmarried",0
"18500",34,"Private",221324,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"45484",33,"Private",285131,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"1693",33,"Private",301251,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"33525",39,"Self-emp-inc",154641,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,60,"United-States","<=50K","Unmarried",0
"45792",46,"Private",102318,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,40,"United-States",">50K","Married",1
"22416",64,"State-gov",211222,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"8045",47,"Private",192713,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"43814",28,"Private",285294,"Bachelors",13,"Married-civ-spouse","Sales","Wife","Black","Female",15024,0,45,"United-States",">50K","Married",1
"22477",21,"Private",337766,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"23232",38,"Private",107630,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"18521",36,"Private",184659,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,52,"United-States","<=50K","Married",0
"40898",41,"Private",55854,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,56,"United-States",">50K","Married",1
"7420",90,"Self-emp-not-inc",122348,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",20051,0,45,"United-States",">50K","Married",1
"42366",59,"Private",167963,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"43750",48,"Private",118023,"Prof-school",15,"Divorced","Sales","Not-in-family","White","Male",0,0,13,"United-States","<=50K","Not-in-family",0
"21036",50,"Self-emp-inc",174855,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"7848",36,"Private",131192,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"38949",39,"Private",216256,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"Italy",">50K","Married",1
"5360",27,"Private",212578,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,1721,20,"United-States","<=50K","Own-child",0
"16494",35,"Private",153790,"Some-college",10,"Never-married","Sales","Not-in-family","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"25615",46,"Private",173613,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,30,"United-States","<=50K","Unmarried",0
"36067",30,"Private",158420,"Bachelors",13,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,25,"United-States","<=50K","Not-in-family",0
"43960",52,"Local-gov",153064,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"28068",29,"Private",153805,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","Other","Male",0,0,40,"Ecuador","<=50K","Other-relative",0
"41977",26,"Private",150132,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K","Not-in-family",0
"11808",39,"Private",373699,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"18449",45,"Private",242391,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"21844",38,"Local-gov",134444,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,72,"United-States","<=50K","Married",0
"27206",20,"Private",41432,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,46,"United-States","<=50K","Own-child",0
"46841",27,"Private",141545,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1902,45,"United-States","<=50K","Married",0
"19224",24,"Private",454941,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25147",47,"Private",181652,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"24779",35,"Private",66297,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines",">50K","Not-in-family",1
"25687",45,"Local-gov",175958,"9th",5,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"18344",22,"Private",62507,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"17692",48,"Private",329778,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"28660",27,"Self-emp-not-inc",420054,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",9562,0,50,"United-States",">50K","Unmarried",1
"31077",59,"Private",174864,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,45,"United-States",">50K","Married",1
"23321",21,"Private",83141,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,53,"United-States","<=50K","Not-in-family",0
"12481",27,"Private",267912,"10th",6,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,40,"Mexico","<=50K","Unmarried",0
"32967",59,"Private",38573,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"14576",37,"Private",38948,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"40170",58,"Private",193568,"11th",7,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"20733",19,"Private",246226,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"38653",36,"Private",163278,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"45915",30,"Private",139012,"Assoc-voc",11,"Never-married","Adm-clerical","Other-relative","Asian-Pac-Islander","Male",2463,0,40,"Vietnam","<=50K","Other-relative",0
"2431",26,"Private",197967,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"35481",35,"Private",192251,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"32859",35,"Private",166549,"12th",8,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"27445",23,"Private",131275,"HS-grad",9,"Never-married","Craft-repair","Own-child","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Own-child",0
"40851",35,"Private",150042,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"32519",43,"Federal-gov",115562,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31685",23,"Private",215624,"Some-college",10,"Never-married","Machine-op-inspct","Unmarried","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K","Unmarried",0
"231",18,"Private",96869,"12th",8,"Never-married","Priv-house-serv","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"9356",62,"Private",138157,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"21371",53,"Private",121441,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"36283",36,"Private",230329,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"29773",21,"Private",185357,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"3901",18,"Self-emp-inc",378036,"12th",8,"Never-married","Farming-fishing","Own-child","White","Male",0,0,10,"United-States","<=50K","Own-child",0
"7673",72,"Private",128529,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,28,"United-States","<=50K","Unmarried",0
"11431",35,"Private",174938,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"39199",21,"Private",185551,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,36,"United-States","<=50K","Own-child",0
"7176",36,"Private",152307,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7298,0,55,"United-States",">50K","Married",1
"45754",49,"Private",194189,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"32299",41,"Private",207578,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,50,"India",">50K","Married",1
"17287",58,"Private",356067,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"43241",32,"State-gov",513416,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,10,"United-States","<=50K","Not-in-family",0
"39328",39,"Private",174242,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"42744",60,"Private",224644,"10th",6,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"35768",47,"Private",205730,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,56,"United-States",">50K","Married",1
"35397",45,"Private",127738,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"29826",31,"Private",113364,"Assoc-acdm",12,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"34714",37,"Private",118681,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,38,"Puerto-Rico","<=50K","Not-in-family",0
"8857",46,"Private",91608,"Prof-school",15,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"48516",41,"Private",206139,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"21505",61,"Private",73809,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"13506",31,"Private",100135,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"21168",34,"Private",114973,"HS-grad",9,"Separated","Exec-managerial","Unmarried","White","Female",0,0,30,"United-States","<=50K","Unmarried",0
"20818",30,"Local-gov",364310,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"Germany","<=50K","Not-in-family",0
"31378",19,"Private",162621,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,14,"United-States","<=50K","Own-child",0
"27065",19,"Private",105289,"10th",6,"Never-married","Other-service","Other-relative","Black","Female",0,0,20,"United-States","<=50K","Other-relative",0
"46000",33,"Self-emp-not-inc",170979,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"United-States",">50K","Married",1
"17563",42,"Federal-gov",158926,"Assoc-acdm",12,"Divorced","Prof-specialty","Unmarried","Asian-Pac-Islander","Female",0,0,40,"Philippines",">50K","Unmarried",1
"20857",37,"Private",148015,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",15024,0,40,"United-States",">50K","Married",1
"117",46,"Private",96773,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"13675",25,"Private",144516,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"25109",35,"Self-emp-inc",338320,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"15618",54,"Private",168621,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"20237",30,"Private",219318,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Female",0,0,35,"Puerto-Rico","<=50K","Other-relative",0
"47953",40,"Federal-gov",78036,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,65,"United-States",">50K","Married",1
"36875",35,"Self-emp-not-inc",176101,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,80,"United-States",">50K","Married",1
"5989",21,"Private",35603,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","Black","Male",0,0,11,"United-States","<=50K","Not-in-family",0
"6114",28,"Self-emp-inc",167737,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",5178,0,40,"United-States",">50K","Married",1
"6357",55,"Private",451603,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"17809",48,"Private",176026,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"11720",18,"Private",278141,"11th",7,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"23380",32,"Private",182975,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"33746",70,"Self-emp-inc",188260,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,16,"United-States","<=50K","Married",0
"32793",22,"Self-emp-not-inc",357612,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"23223",46,"Federal-gov",39606,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"England",">50K","Married",1
"6558",22,"Private",191455,"Some-college",10,"Married-civ-spouse","Tech-support","Wife","Other","Female",0,0,15,"United-States","<=50K","Married",0
"32960",41,"Private",107584,"Some-college",10,"Separated","Transport-moving","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"46224",69,"Private",361561,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,3,"United-States","<=50K","Married",0
"19923",23,"Private",189832,"Assoc-acdm",12,"Never-married","Transport-moving","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"5277",28,"Self-emp-not-inc",160731,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"14901",28,"Private",205903,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"18930",32,"Private",115631,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",4101,0,50,"United-States","<=50K","Not-in-family",0
"28890",28,"Private",175431,"9th",5,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"28196",57,"Private",223214,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"33402",37,"Private",176967,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"41919",29,"Self-emp-inc",168221,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1740,70,"United-States","<=50K","Married",0
"38889",19,"Private",243373,"12th",8,"Never-married","Sales","Other-relative","White","Male",1055,0,40,"United-States","<=50K","Other-relative",0
"39384",20,"Private",124751,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,24,"United-States","<=50K","Own-child",0
"31450",24,"State-gov",61737,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"12162",78,"Self-emp-not-inc",184762,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",3471,0,50,"United-States","<=50K","Married",0
"45165",31,"Local-gov",102130,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"41888",41,"Self-emp-not-inc",144002,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"40974",33,"Private",178587,"Some-college",10,"Separated","Prof-specialty","Unmarried","White","Female",0,0,37,"United-States","<=50K","Unmarried",0
