"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"28546",19,"Private",307496,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,16,"United-States","<=50K","Own-child",0
"32637",30,"Private",166961,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,37,"United-States","<=50K","Own-child",0
"29389",67,"Local-gov",103315,"Masters",14,"Never-married","Exec-managerial","Other-relative","White","Female",15831,0,72,"United-States",">50K","Other-relative",1
"34249",50,"Private",233369,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"23104",32,"Self-emp-not-inc",319280,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,80,"United-States","<=50K","Not-in-family",0
"18862",52,"Private",147629,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"33517",49,"Private",102945,"7th-8th",4,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"48654",51,"Private",40641,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"33815",34,"Local-gov",172664,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"22428",53,"Self-emp-inc",157881,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"16256",43,"Local-gov",23157,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,50,"United-States",">50K","Married",1
"40472",59,"Self-emp-inc",200453,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"45121",29,"Private",48895,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"8659",51,"Private",144522,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"El-Salvador","<=50K","Married",0
"29128",46,"Private",213611,"7th-8th",4,"Married-spouse-absent","Priv-house-serv","Unmarried","White","Female",0,1594,24,"Guatemala","<=50K","Unmarried",0
"43140",66,"Private",262285,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,99,"United-States","<=50K","Married",0
"47442",34,"Self-emp-not-inc",56964,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"33822",48,"Private",143098,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,1902,40,"China",">50K","Married",1
"47526",40,"Private",100292,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,52,"United-States",">50K","Married",1
"31211",47,"Private",280798,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"28353",27,"Federal-gov",148153,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K","Married",0
"17010",31,"Private",223212,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"6297",37,"Self-emp-not-inc",33394,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States","<=50K","Married",0
"13707",48,"Local-gov",225594,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"29105",26,"Private",158734,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"12229",31,"Self-emp-not-inc",197193,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,27,"United-States","<=50K","Not-in-family",0
"11120",60,"State-gov",113544,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"44467",32,"Private",209538,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"34457",56,"Private",102106,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25463",34,"Local-gov",207383,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"35682",61,"Self-emp-inc",253101,"Some-college",10,"Widowed","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"37096",56,"Federal-gov",156842,"Some-college",10,"Separated","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"19163",28,"Private",334368,"Some-college",10,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"35442",36,"Self-emp-not-inc",48093,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,92,"United-States","<=50K","Married",0
"9162",47,"Private",237914,"HS-grad",9,"Widowed","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"26891",60,"Federal-gov",63526,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"3584",41,"Private",155293,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"30929",20,"Private",137300,"Assoc-voc",11,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"24550",45,"Self-emp-not-inc",225456,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"24528",30,"Federal-gov",355789,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"34969",36,"Private",35429,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"15285",36,"Private",143912,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"45054",67,"Private",160456,"11th",7,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"42049",22,"Private",260594,"11th",7,"Never-married","Sales","Unmarried","White","Female",0,0,25,"United-States","<=50K","Unmarried",0
"43913",18,"Private",423024,"12th",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"20924",21,"Private",315065,"7th-8th",4,"Never-married","Other-service","Other-relative","White","Male",0,0,48,"Mexico","<=50K","Other-relative",0
"20496",41,"Self-emp-not-inc",190290,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"29494",39,"Self-emp-not-inc",187693,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,72,"United-States",">50K","Married",1
"37120",20,"Private",482732,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,24,"United-States","<=50K","Other-relative",0
"8777",35,"Private",208358,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,37,"United-States",">50K","Married",1
"42552",41,"Private",70645,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",4650,0,55,"United-States","<=50K","Not-in-family",0
"7711",24,"Private",200089,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Guatemala","<=50K","Married",0
"17009",20,"Private",299047,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"42986",47,"Private",148995,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"20976",46,"Private",155659,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",15024,0,45,"United-States",">50K","Married",1
"2240",63,"Private",187919,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5013,0,45,"United-States","<=50K","Married",0
"21868",32,"Self-emp-not-inc",173314,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","Other","Male",0,0,60,"United-States","<=50K","Married",0
"32002",47,"Self-emp-not-inc",134671,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"1353",45,"Self-emp-not-inc",144086,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"15470",24,"Private",200295,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
"1828",32,"Private",80145,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"17441",20,"Private",275691,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,28,"United-States","<=50K","Own-child",0
"10815",72,"Self-emp-not-inc",203523,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,10,"United-States","<=50K","Married",0
"12259",41,"Private",304605,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Canada",">50K","Married",1
"36357",43,"Local-gov",223861,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"36370",48,"Self-emp-inc",184787,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"396",37,"Private",79586,"HS-grad",9,"Separated","Machine-op-inspct","Own-child","Asian-Pac-Islander","Male",0,0,60,"United-States","<=50K","Own-child",0
"44850",17,"Local-gov",195262,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"10069",39,"Private",247558,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,41,"United-States","<=50K","Not-in-family",0
"18350",37,"Private",86150,"Bachelors",13,"Married-civ-spouse","Other-service","Wife","Asian-Pac-Islander","Female",0,0,30,"United-States",">50K","Married",1
"48155",28,"Private",95566,"1st-4th",2,"Married-spouse-absent","Other-service","Own-child","Other","Female",0,0,35,"Dominican-Republic","<=50K","Own-child",0
"47628",64,"Federal-gov",271550,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"14853",59,"Private",70796,"HS-grad",9,"Married-civ-spouse","Priv-house-serv","Wife","Black","Female",0,0,15,"United-States","<=50K","Married",0
"33661",24,"Private",50400,"Some-college",10,"Married-civ-spouse","Sales","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Married",0
"42009",18,"Private",57108,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,16,"United-States","<=50K","Own-child",0
"20969",45,"Private",123283,"HS-grad",9,"Separated","Machine-op-inspct","Unmarried","Black","Female",0,0,15,"United-States","<=50K","Unmarried",0
"894",27,"Local-gov",189775,"12th",8,"Never-married","Other-service","Own-child","Black","Female",0,0,44,"United-States","<=50K","Own-child",0
"5138",52,"Private",163776,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,60,"United-States",">50K","Married",1
"7789",28,"Private",269317,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,42,"United-States","<=50K","Married",0
"26243",28,"Private",156819,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,36,"United-States","<=50K","Unmarried",0
"5253",44,"Private",148316,"Assoc-acdm",12,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"46451",50,"Private",41890,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"19589",58,"Private",111169,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"42961",41,"Private",30759,"7th-8th",4,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"11183",51,"Self-emp-inc",98980,"HS-grad",9,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Male",0,0,99,"United-States",">50K","Not-in-family",1
"15253",21,"Private",220454,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"17557",51,"Local-gov",152754,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"46008",35,"Private",41777,"12th",8,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,20,"United-States","<=50K","Not-in-family",0
"45726",28,"Private",31801,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,60,"United-States","<=50K","Other-relative",0
"5936",21,"Private",135267,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,"United-States","<=50K","Not-in-family",0
"16254",39,"Private",229647,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,1669,40,"United-States","<=50K","Not-in-family",0
"23658",42,"Private",136986,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States",">50K","Married",1
"35123",44,"Private",210534,"5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"22994",37,"Private",76893,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"12353",54,"State-gov",151580,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States",">50K","Married",1
"47194",55,"Private",141727,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",3464,0,40,"United-States","<=50K","Married",0
"19202",63,"Self-emp-not-inc",26904,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,98,"United-States","<=50K","Married",0
"8571",22,"Private",882849,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"17092",30,"Private",191571,"HS-grad",9,"Separated","Other-service","Own-child","White","Female",0,0,36,"United-States","<=50K","Own-child",0
"35817",27,"Self-emp-not-inc",208577,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,2258,50,"United-States","<=50K","Not-in-family",0
"29985",47,"Self-emp-not-inc",131826,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"35389",51,"Private",93193,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"42254",26,"Private",100147,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"United-States",">50K","Married",1
"45302",23,"Private",202989,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"Canada","<=50K","Not-in-family",0
"40258",28,"Private",109621,"Assoc-acdm",12,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"32879",33,"State-gov",121245,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"20626",51,"Private",162632,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",7298,0,60,"United-States",">50K","Married",1
"28340",36,"Self-emp-not-inc",125933,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"United-States",">50K","Not-in-family",1
"21932",35,"Private",199753,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,48,"United-States","<=50K","Own-child",0
"27013",30,"Local-gov",108386,"Assoc-voc",11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"1741",44,"Local-gov",178417,"HS-grad",9,"Married-civ-spouse","Protective-serv","Own-child","White","Male",0,0,40,"United-States",">50K","Own-child",1
"5405",35,"Private",187625,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"21926",48,"Private",265083,"10th",6,"Divorced","Sales","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"12737",37,"Private",255454,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",7298,0,35,"Haiti",">50K","Married",1
"6255",42,"Private",103089,"Some-college",10,"Separated","Prof-specialty","Unmarried","White","Female",1506,0,40,"United-States","<=50K","Unmarried",0
"42840",44,"State-gov",166597,"Masters",14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"41019",67,"Private",336163,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,24,"United-States","<=50K","Married",0
"27240",56,"Federal-gov",196307,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"6037",42,"Private",199900,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States","<=50K","Married",0
"44996",33,"Private",295591,"5th-6th",3,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","Not-in-family",0
"19239",49,"Local-gov",288548,"Masters",14,"Separated","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States","<=50K","Unmarried",0
"36424",31,"Private",178623,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",14084,0,60,"United-States",">50K","Not-in-family",1
"508",61,"Private",142988,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,45,"United-States",">50K","Married",1
"25123",54,"Local-gov",204325,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,52,"United-States","<=50K","Married",0
"32611",20,"Private",243878,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"6119",40,"Local-gov",208875,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"14639",31,"Private",19491,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",2202,0,40,"United-States","<=50K","Not-in-family",0
"34780",62,"Private",174201,"9th",5,"Widowed","Other-service","Unmarried","Black","Female",0,0,25,"United-States","<=50K","Unmarried",0
"5005",20,"Private",42279,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"34194",37,"Self-emp-not-inc",111129,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"34397",28,"State-gov",155397,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States","<=50K","Not-in-family",0
"15487",22,"Private",120320,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"38279",34,"Private",169564,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"16021",38,"Private",24126,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"20009",30,"Private",97757,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,36,"United-States",">50K","Married",1
"7521",41,"Private",165304,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"Greece","<=50K","Married",0
"44783",52,"Private",125932,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"36838",38,"Private",119992,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"47799",24,"Private",236696,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"10640",20,"Private",267945,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","<=50K","Own-child",0
"6920",21,"Private",162688,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"43592",55,"State-gov",256335,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Male",0,0,40,"United-States","<=50K","Unmarried",0
"30595",21,"Private",91819,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
"47698",42,"Private",195584,"Assoc-acdm",12,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"8814",23,"Private",131415,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","<=50K","Married",0
"1947",29,"Local-gov",211032,"Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,72,"United-States",">50K","Married",1
"40272",31,"Self-emp-not-inc",216283,"Assoc-acdm",12,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States",">50K","Married",1
"20996",22,"Private",74631,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,13,"United-States","<=50K","Own-child",0
"25465",33,"Private",259931,"11th",7,"Separated","Machine-op-inspct","Other-relative","White","Male",0,0,30,"United-States","<=50K","Other-relative",0
"29114",40,"Private",79036,"Assoc-voc",11,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States",">50K","Not-in-family",1
"31012",39,"Private",257942,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"15775",45,"Self-emp-not-inc",116789,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"43127",29,"Private",244473,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,2051,40,"United-States","<=50K","Married",0
"41374",31,"State-gov",63704,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"48526",58,"Self-emp-not-inc",99141,"HS-grad",9,"Divorced","Farming-fishing","Unmarried","White","Female",0,0,10,"United-States","<=50K","Unmarried",0
"2450",73,"Local-gov",222702,"10th",6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,5,"United-States","<=50K","Married",0
"3226",39,"Local-gov",131239,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"26578",42,"Private",340234,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","Asian-Pac-Islander","Male",15024,0,40,"United-States",">50K","Married",1
"14783",21,"Private",311570,"Assoc-acdm",12,"Never-married","Tech-support","Own-child","White","Female",0,0,35,"United-States","<=50K","Own-child",0
"4695",23,"Private",119051,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"Puerto-Rico","<=50K","Not-in-family",0
"48427",24,"Private",456367,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"16423",27,"Private",232782,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"3607",38,"Private",93287,"11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"10098",71,"Private",37435,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,3,"United-States","<=50K","Not-in-family",0
"45765",27,"Private",118799,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
