"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"19395",44,"Private",198316,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"10830",23,"Private",394191,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K","Other-relative",0
"43661",40,"Private",279679,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"26974",38,"Local-gov",116608,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States",">50K","Married",1
"21192",41,"Private",187322,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K","Married",0
"28792",39,"Private",80410,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"38811",22,"Private",185452,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"44531",19,"Private",206599,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"33774",26,"Private",250038,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"34153",47,"Private",28035,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"10325",29,"Private",37599,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,36,"United-States","<=50K","Not-in-family",0
"43091",36,"Local-gov",110791,"Assoc-acdm",12,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"43545",28,"Private",66434,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,15,"United-States","<=50K","Unmarried",0
"6140",57,"Self-emp-inc",105582,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2415,40,"United-States",">50K","Married",1
"1978",20,"Private",24274,"HS-grad",9,"Never-married","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,35,"United-States","<=50K","Unmarried",0
"32851",64,"Local-gov",84737,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,35,"United-States",">50K","Married",1
"31379",23,"Private",368739,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"22330",21,"Private",306967,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"27391",17,"Private",174298,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"4286",33,"Private",218407,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,80,"Columbia",">50K","Married",1
"27113",35,"Private",189623,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"13303",44,"Private",192014,"Bachelors",13,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,38,"United-States","<=50K","Not-in-family",0
"27989",62,"Private",97017,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"42985",29,"Private",84560,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"23264",44,"Private",320277,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"1099",26,"Private",60726,"Masters",14,"Never-married","Exec-managerial","Not-in-family","Black","Male",6849,0,50,"United-States","<=50K","Not-in-family",0
"39284",38,"Private",204501,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"11838",80,"Private",227210,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",9386,0,40,"United-States",">50K","Married",1
"26370",50,"Private",136836,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"32814",18,"Private",335665,"11th",7,"Never-married","Other-service","Other-relative","Black","Female",0,0,24,"United-States","<=50K","Other-relative",0
"18319",50,"Private",176924,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"47815",43,"Private",226902,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,80,"United-States",">50K","Married",1
"12689",54,"Private",96062,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Portugal","<=50K","Married",0
"4739",30,"Private",124569,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,16,"United-States","<=50K","Not-in-family",0
"32316",37,"Private",99151,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"17721",47,"Private",67716,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"30395",36,"Private",181589,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,32,"Columbia","<=50K","Not-in-family",0
"36403",40,"Federal-gov",26880,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"496",55,"Private",192869,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,36,"United-States","<=50K","Married",0
"10008",46,"Private",151325,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"21973",59,"Private",380357,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"37715",59,"Self-emp-not-inc",178353,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"22223",37,"Private",161226,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,30,"United-States",">50K","Married",1
"42995",55,"Private",164857,"Some-college",10,"Divorced","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"1742",26,"Local-gov",33604,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,25,"United-States","<=50K","Own-child",0
"2074",60,"Private",170278,"5th-6th",3,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"Italy","<=50K","Not-in-family",0
"40719",31,"Private",403468,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,50,"Mexico","<=50K","Unmarried",0
"8628",41,"Federal-gov",149102,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,1980,40,"United-States","<=50K","Not-in-family",0
"2888",23,"Private",374474,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K","Own-child",0
"28599",53,"Private",158294,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"21545",21,"Private",105577,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"16235",34,"Private",113688,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,34,"United-States","<=50K","Not-in-family",0
"21839",37,"Private",201319,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"31320",19,"Private",206599,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"United-States","<=50K","Own-child",0
"14934",17,"Private",75885,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States","<=50K","Own-child",0
"15387",57,"Private",157749,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"47181",30,"Federal-gov",127610,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"31678",51,"Private",106151,"11th",7,"Divorced","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"27077",43,"Local-gov",231964,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"28837",46,"Private",122026,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States",">50K","Married",1
"37341",35,"Private",184655,"11th",7,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"24318",53,"Private",608184,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,1902,40,"United-States",">50K","Married",1
"11355",41,"Local-gov",139160,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"2979",41,"Federal-gov",348059,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",">50K","Unmarried",1
"20316",21,"Private",61777,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,70,"United-States","<=50K","Not-in-family",0
"19625",41,"Self-emp-inc",139916,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","Other","Male",0,2179,84,"Mexico","<=50K","Married",0
"20250",48,"Private",413363,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,2002,40,"United-States","<=50K","Married",0
"7949",49,"Private",80026,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"30458",29,"Private",172865,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"42837",22,"Private",127647,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,36,"United-States","<=50K","Own-child",0
"9344",37,"Local-gov",203628,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,54,"United-States",">50K","Married",1
"11250",48,"Local-gov",118972,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"46465",43,"Private",328570,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,38,"United-States","<=50K","Unmarried",0
"26688",31,"Private",103435,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"34013",26,"Private",366900,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"7510",47,"Self-emp-inc",193960,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,45,"United-States",">50K","Married",1
"47071",20,"Private",191910,"HS-grad",9,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"24815",34,"State-gov",154246,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",4865,0,55,"United-States","<=50K","Not-in-family",0
"28994",27,"Private",214702,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United-States",">50K","Married",1
"10652",28,"Private",146565,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"36224",67,"Private",118363,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,2206,5,"United-States","<=50K","Not-in-family",0
"29006",29,"Private",58522,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"41388",51,"Local-gov",184542,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"33891",79,"Self-emp-inc",97082,"12th",8,"Widowed","Sales","Not-in-family","White","Male",18481,0,45,"United-States",">50K","Not-in-family",1
"22120",19,"Private",391329,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"47965",18,"Private",240543,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"34573",34,"Private",399386,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,53,"United-States","<=50K","Married",0
"36993",38,"Private",289148,"HS-grad",9,"Married-spouse-absent","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"33949",18,"Private",205004,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,26,"United-States","<=50K","Own-child",0
"38547",42,"Private",269028,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"France","<=50K","Married",0
"44734",53,"Private",70387,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",4386,0,40,"India",">50K","Married",1
"8543",23,"Private",141427,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"29373",17,"Private",47199,"11th",7,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,24,"United-States","<=50K","Own-child",0
"47624",62,"Self-emp-not-inc",173631,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States","<=50K","Married",0
"25921",46,"Private",330087,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"25702",33,"Private",245777,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"4989",29,"Private",173944,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"38281",25,"Private",69847,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","Own-child",0
"24704",40,"Self-emp-inc",37869,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"24190",33,"Private",348416,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"36367",26,"Private",255193,"11th",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3411,0,40,"United-States","<=50K","Married",0
"29645",21,"Private",203076,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"11125",36,"Private",379522,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",15024,0,40,"United-States",">50K","Married",1
"13748",46,"State-gov",171926,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Male",7430,0,50,"United-States",">50K","Unmarried",1
"35408",60,"Private",130684,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"14514",50,"Private",355954,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"45721",32,"Private",222548,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"24102",30,"Private",308812,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"2150",43,"Private",91317,"Assoc-acdm",12,"Never-married","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"6097",50,"Private",237258,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",27828,0,48,"United-States",">50K","Not-in-family",1
"6256",40,"Self-emp-not-inc",145441,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,30,"United-States","<=50K","Unmarried",0
"32168",22,"Self-emp-not-inc",32921,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"5783",21,"Private",301694,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"Mexico","<=50K","Not-in-family",0
"27031",39,"Local-gov",256997,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"33306",41,"Private",279914,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"46426",18,"Private",345285,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"6294",33,"Self-emp-not-inc",132565,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"19457",36,"Private",208358,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",99999,0,45,"United-States",">50K","Not-in-family",1
"27870",45,"Private",117556,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,32,"United-States","<=50K","Unmarried",0
"46894",37,"Private",126569,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"16625",33,"Private",85043,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,20,"United-States","<=50K","Not-in-family",0
"30847",45,"Private",201127,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"1529",48,"Self-emp-not-inc",116360,"Assoc-voc",11,"Divorced","Tech-support","Other-relative","Black","Female",0,0,10,"United-States","<=50K","Other-relative",0
"39160",35,"Self-emp-not-inc",128876,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"27057",28,"Private",137898,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"12886",55,"Private",197420,"HS-grad",9,"Never-married","Priv-house-serv","Unmarried","White","Female",0,0,40,"Mexico","<=50K","Unmarried",0
"23209",55,"Private",109015,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"15947",53,"Private",180062,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"12222",54,"Federal-gov",28683,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",4386,0,41,"United-States",">50K","Married",1
"20139",51,"Private",179010,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"2940",45,"Private",30690,"7th-8th",4,"Never-married","Other-service","Not-in-family","White","Male",0,0,10,"United-States","<=50K","Not-in-family",0
"32335",59,"Private",159724,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,55,"United-States",">50K","Married",1
"37757",56,"Self-emp-not-inc",62539,"11th",7,"Widowed","Other-service","Unmarried","White","Female",0,0,65,"Greece",">50K","Unmarried",1
"42511",67,"Self-emp-not-inc",45814,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25448",51,"Local-gov",176751,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States",">50K","Married",1
"25351",34,"State-gov",61431,"12th",8,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"23406",32,"Private",243988,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"6163",52,"Private",180949,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"United-States","<=50K","Married",0
"11246",17,"Private",34943,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K","Own-child",0
"38524",38,"Private",183800,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"23443",24,"Private",259351,"Some-college",10,"Never-married","Craft-repair","Unmarried","Amer-Indian-Eskimo","Male",0,0,40,"Mexico","<=50K","Unmarried",0
"16553",17,"Private",191260,"9th",5,"Never-married","Other-service","Own-child","White","Male",1055,0,24,"United-States","<=50K","Own-child",0
"11523",21,"Private",137320,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,20,"United-States","<=50K","Own-child",0
"41384",51,"Private",55500,"12th",8,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"47743",49,"Private",193047,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"37727",46,"Private",152249,"HS-grad",9,"Married-spouse-absent","Other-service","Not-in-family","White","Male",0,0,35,"Mexico","<=50K","Not-in-family",0
"33912",33,"Private",136331,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"4681",26,"Private",244906,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"21845",30,"Private",172403,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
"17919",28,"Private",89718,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",2202,0,48,"United-States","<=50K","Not-in-family",0
"12759",48,"Local-gov",127675,"Masters",14,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,44,"United-States","<=50K","Unmarried",0
"35187",41,"Private",223548,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"6990",38,"Private",304001,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"36617",48,"Private",449354,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",4386,0,45,"United-States",">50K","Married",1
"33396",40,"Private",174515,"HS-grad",9,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"44688",66,"Self-emp-not-inc",28061,"7th-8th",4,"Widowed","Farming-fishing","Unmarried","White","Male",0,0,50,"United-States","<=50K","Unmarried",0
"36330",24,"Private",258298,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"3003",31,"Private",100333,"11th",7,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,36,"United-States","<=50K","Not-in-family",0
"15888",30,"Local-gov",325385,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"48711",51,"Local-gov",203334,"Doctorate",16,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",">50K","Not-in-family",1
"10778",53,"Private",308082,"Preschool",1,"Never-married","Other-service","Not-in-family","White","Female",0,0,15,"El-Salvador","<=50K","Not-in-family",0
"26149",37,"Private",227545,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,44,"United-States",">50K","Married",1
"45074",39,"Private",126161,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"99",59,"Private",272087,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"44166",35,"Private",282951,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States","<=50K","Married",0
"3680",50,"Private",160400,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"30523",40,"Self-emp-not-inc",45093,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"Canada","<=50K","Not-in-family",0
"40158",54,"Federal-gov",332243,"12th",8,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"29243",37,"Private",117567,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"24038",31,"Private",120672,"11th",7,"Divorced","Handlers-cleaners","Other-relative","Black","Male",0,1721,40,"United-States","<=50K","Other-relative",0
"23141",41,"Self-emp-not-inc",126094,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"31582",54,"Private",192862,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,45,"United-States","<=50K","Unmarried",0
"45984",33,"Private",141490,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,45,"United-States","<=50K","Married",0
"8548",29,"Private",190303,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",2463,0,15,"United-States","<=50K","Not-in-family",0
"34605",49,"Self-emp-not-inc",182752,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,35,"United-States",">50K","Married",1
"45989",38,"Private",22245,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40803",59,"Private",515712,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"185",44,"Private",284652,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"11144",35,"Private",177449,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1887,52,"United-States",">50K","Married",1
"17848",29,"Private",111900,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
