"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"10554",57,"Private",366421,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"14638",31,"State-gov",228446,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"35605",45,"Private",266860,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"27880",30,"Private",381153,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"47626",45,"Private",137604,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"10639",41,"Federal-gov",27444,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"178",40,"Private",83411,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,37,"United-States","<=50K","Married",0
"45700",33,"Private",231826,"1st-4th",2,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"1946",36,"Self-emp-not-inc",125933,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",5178,0,50,"United-States",">50K","Married",1
"23121",25,"Private",254746,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"21595",25,"Self-emp-not-inc",257574,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"7058",38,"Private",163204,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1740,40,"United-States","<=50K","Married",0
"3129",18,"Private",164134,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Female",0,0,10,"United-States","<=50K","Own-child",0
"28338",17,"Private",159849,"11th",7,"Never-married","Protective-serv","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"38559",35,"Self-emp-not-inc",32528,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"45791",36,"Private",111387,"10th",6,"Divorced","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"28539",27,"Private",390657,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"45932",46,"Private",197731,"Assoc-voc",11,"Married-spouse-absent","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"12899",30,"Private",177437,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"880",45,"State-gov",276157,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"36659",47,"Private",191978,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"22271",32,"Private",349028,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"37249",20,"Private",224640,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"8246",24,"Private",26668,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"Puerto-Rico","<=50K","Married",0
"11605",20,"Private",112854,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,32,"United-States","<=50K","Not-in-family",0
"18997",72,"Private",106890,"Assoc-voc",11,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"27023",26,"Private",36936,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2002,40,"United-States","<=50K","Married",0
"20693",43,"Private",304175,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"5367",44,"Private",103759,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"29837",43,"Private",191814,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,50,"United-States",">50K","Married",1
"30883",29,"Private",79387,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",">50K","Not-in-family",1
"32624",53,"Private",346754,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"28251",51,"Private",192182,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"22648",59,"Private",216851,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"18530",20,"Private",236769,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"3215",32,"Private",331539,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Other","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"40244",41,"Private",104892,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"34998",25,"Local-gov",203408,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"10166",71,"Self-emp-inc",146365,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,24,"United-States","<=50K","Not-in-family",0
"37610",46,"Federal-gov",332727,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"16215",52,"Private",137984,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"584",33,"Private",479600,"Some-college",10,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"25199",47,"Private",285200,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"10728",42,"Local-gov",230684,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1579,40,"United-States","<=50K","Married",0
"31265",47,"Local-gov",162595,"Some-college",10,"Married-spouse-absent","Craft-repair","Other-relative","White","Male",0,0,45,"United-States","<=50K","Other-relative",0
"28000",44,"Private",171424,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"7874",22,"Local-gov",175586,"HS-grad",9,"Never-married","Transport-moving","Own-child","Black","Female",0,0,20,"United-States","<=50K","Own-child",0
"16380",48,"Private",171095,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"England","<=50K","Unmarried",0
"9050",36,"Private",341672,"HS-grad",9,"Married-spouse-absent","Adm-clerical","Other-relative","Asian-Pac-Islander","Male",0,0,60,"India","<=50K","Other-relative",0
"27741",19,"Private",299050,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"1598",20,"Private",162282,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,60,"United-States","<=50K","Own-child",0
"27170",25,"Private",483822,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"El-Salvador","<=50K","Own-child",0
"2744",24,"Private",300275,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"48128",29,"Local-gov",152461,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,42,"United-States","<=50K","Not-in-family",0
"23368",19,"Private",183041,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"36860",32,"Private",26803,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,84,"United-States",">50K","Married",1
"44800",38,"Private",23892,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"44057",57,"Private",103540,"5th-6th",3,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United-States","<=50K","Married",0
"32985",30,"Private",75167,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"1165",50,"Private",369367,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"5429",32,"Private",125279,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,99,"United-States","<=50K","Unmarried",0
"21090",49,"State-gov",55938,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"3583",29,"Private",201101,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"5473",52,"Private",163948,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"6090",48,"Private",250648,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K","Married",1
"18602",40,"Private",234633,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"6446",31,"Private",207100,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"10562",18,"Private",154089,"11th",7,"Never-married","Sales","Unmarried","White","Male",0,0,20,"United-States","<=50K","Unmarried",0
"38091",41,"Self-emp-not-inc",26598,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"4186",34,"Private",185820,"HS-grad",9,"Married-civ-spouse","Sales","Wife","Black","Female",0,0,40,"United-States","<=50K","Married",0
"46623",50,"State-gov",201513,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"47105",36,"Private",171676,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,1741,40,"United-States","<=50K","Not-in-family",0
"7593",48,"Private",95388,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"12307",22,"Private",171538,"HS-grad",9,"Divorced","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K","Own-child",0
"28174",23,"Private",287681,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"Columbia","<=50K","Own-child",0
"45758",26,"Private",224361,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"10251",39,"Private",240468,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,42,"United-States","<=50K","Not-in-family",0
"45650",49,"Federal-gov",233059,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40282",19,"Private",294029,"11th",7,"Never-married","Sales","Own-child","Other","Female",0,0,32,"Nicaragua","<=50K","Own-child",0
"8266",56,"Local-gov",277203,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"11357",31,"Private",137385,"Some-college",10,"Never-married","Tech-support","Not-in-family","Black","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"22408",38,"Private",110607,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,32,"United-States","<=50K","Not-in-family",0
"35539",40,"Self-emp-inc",92036,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"36154",51,"Private",70767,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K","Other-relative",0
"41334",33,"Private",314310,"HS-grad",9,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,20,"United-States","<=50K","Not-in-family",0
"26048",34,"Private",189759,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,45,"United-States",">50K","Married",1
"40869",17,"Private",321880,"10th",6,"Never-married","Other-service","Own-child","Black","Male",0,0,15,"United-States","<=50K","Own-child",0
"34037",31,"Private",183043,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,48,"United-States",">50K","Married",1
"26245",20,"Private",289944,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"14733",23,"Private",146178,"HS-grad",9,"Separated","Adm-clerical","Other-relative","White","Male",0,0,46,"United-States","<=50K","Other-relative",0
"14471",37,"Federal-gov",188563,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1876,40,"United-States","<=50K","Not-in-family",0
"34251",60,"Private",238913,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,46,"United-States",">50K","Married",1
"10805",38,"Private",285890,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","Black","Male",0,0,55,"United-States",">50K","Married",1
"37756",49,"Self-emp-not-inc",182211,"HS-grad",9,"Widowed","Farming-fishing","Not-in-family","White","Male",0,0,55,"United-States","<=50K","Not-in-family",0
"42513",26,"Private",29957,"Masters",14,"Never-married","Tech-support","Other-relative","White","Male",0,0,25,"United-States","<=50K","Other-relative",0
"2435",46,"Self-emp-inc",67725,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,10,"United-States","<=50K","Married",0
"4510",23,"Private",164920,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,15,"Germany","<=50K","Own-child",0
"31544",47,"Federal-gov",20956,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1740,40,"United-States","<=50K","Married",0
"37746",26,"Private",112754,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,65,"United-States",">50K","Married",1
"45524",49,"Self-emp-inc",315998,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"27454",57,"Private",133126,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"9269",22,"Local-gov",111697,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"25166",21,"Private",376929,"5th-6th",3,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Mexico","<=50K","Not-in-family",0
"29777",65,"Private",115890,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"23233",26,"Private",134287,"Assoc-voc",11,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K","Own-child",0
"36222",47,"Private",161311,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,30,"United-States","<=50K","Unmarried",0
"2469",27,"Private",344094,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"44665",50,"Private",462966,"10th",6,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,8,"El-Salvador","<=50K","Married",0
"14243",60,"Private",166789,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Male",0,1408,50,"United-States","<=50K","Not-in-family",0
"38109",33,"Private",219838,"10th",6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"16099",25,"Private",124483,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,50,"India","<=50K","Not-in-family",0
"40031",31,"Private",150309,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,90,"United-States","<=50K","Married",0
"34100",39,"Private",216129,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,35,"Jamaica","<=50K","Unmarried",0
"48632",53,"Private",291755,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"33048",35,"Private",210150,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"34848",64,"Federal-gov",86837,"Assoc-acdm",12,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States",">50K","Married",1
"7453",49,"Private",102737,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"37869",27,"Private",128730,"Assoc-voc",11,"Never-married","Exec-managerial","Not-in-family","White","Male",10520,0,65,"Greece",">50K","Not-in-family",1
"12841",42,"Private",179533,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"11728",50,"Private",174655,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,40,"United-States",">50K","Married",1
"21105",34,"Private",424988,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"9810",47,"Private",323212,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"2848",39,"Private",186934,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"23279",40,"Private",141657,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"33057",18,"Private",362302,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,15,"United-States","<=50K","Own-child",0
"2076",28,"Private",110749,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,39,"United-States","<=50K","Not-in-family",0
"36680",29,"Private",253799,"12th",8,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,42,"England","<=50K","Not-in-family",0
"31551",62,"Private",122033,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"12703",56,"Private",93211,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"Canada","<=50K","Unmarried",0
"24827",45,"Private",146497,"Some-college",10,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,55,"United-States","<=50K","Unmarried",0
"45811",21,"Private",199419,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"18323",61,"Private",238611,"7th-8th",4,"Widowed","Other-service","Unmarried","Black","Female",0,0,38,"United-States","<=50K","Unmarried",0
"11372",26,"Private",29488,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K","Not-in-family",1
"43916",24,"State-gov",257621,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"887",27,"Private",241431,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"9397",35,"Private",139364,"Bachelors",13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"32169",35,"Private",252897,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",14344,0,40,"United-States",">50K","Not-in-family",1
"13032",52,"Private",243616,"5th-6th",3,"Separated","Craft-repair","Unmarried","Black","Female",4101,0,40,"United-States","<=50K","Unmarried",0
"29353",46,"Private",264210,"Some-college",10,"Married-civ-spouse","Farming-fishing","Wife","White","Female",0,0,20,"United-States","<=50K","Married",0
"16474",41,"Local-gov",523910,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"6281",32,"Local-gov",32587,"HS-grad",9,"Divorced","Other-service","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"11503",20,"Private",151888,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"19562",27,"Private",386036,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"12492",53,"Private",113522,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3300",40,"Self-emp-inc",266047,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,65,"United-States",">50K","Not-in-family",1
"45638",52,"Self-emp-not-inc",138611,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,55,"United-States",">50K","Married",1
"41488",47,"State-gov",108890,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",1831,0,38,"United-States","<=50K","Unmarried",0
"42798",43,"Private",175224,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"Nicaragua","<=50K","Married",0
"14362",52,"Self-emp-not-inc",154728,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"29627",33,"Private",117779,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,46,"United-States",">50K","Married",1
"10341",45,"Private",186410,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"17530",34,"Private",190040,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"18573",46,"Private",109089,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,37,"United-States","<=50K","Not-in-family",0
"24610",46,"Private",73019,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"30233",30,"Private",160634,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",">50K","Own-child",1
"38738",32,"Private",387270,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"23889",55,"Private",84231,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"3467",56,"Private",126677,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",3103,0,40,"United-States",">50K","Married",1
"33732",19,"Private",167859,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Male",0,0,40,"United-States","<=50K","Own-child",0
"15323",38,"Self-emp-not-inc",179824,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"4910",17,"Private",67444,"11th",7,"Never-married","Other-service","Other-relative","Black","Male",0,0,20,"United-States","<=50K","Other-relative",0
"34610",45,"Private",223999,"9th",5,"Married-civ-spouse","Other-service","Husband","White","Male",0,1848,40,"United-States",">50K","Married",1
"5194",71,"Private",148003,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,1911,38,"United-States",">50K","Not-in-family",1
"20843",32,"Local-gov",49325,"7th-8th",4,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"21091",33,"Private",209900,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"13063",53,"Self-emp-not-inc",122109,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Female",0,0,70,"United-States","<=50K","Not-in-family",0
