"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"19640",41,"Private",314322,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"24020",28,"Private",82531,"Some-college",10,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"12751",22,"Private",125010,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"7270",46,"Private",114120,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"28776",32,"Private",148207,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"13472",23,"Private",39551,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Female",0,0,12,"United-States","<=50K","Own-child",0
"25802",58,"Private",220789,"Bachelors",13,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"6134",39,"Private",128483,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,60,"United-States","<=50K","Married",0
"6805",44,"Private",229148,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"47173",18,"Private",110142,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"12512",42,"Private",120837,"HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"25599",32,"Private",188246,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"21130",31,"Private",150309,"Bachelors",13,"Separated","Exec-managerial","Not-in-family","White","Female",0,0,70,"United-States","<=50K","Not-in-family",0
"47759",47,"Private",217750,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","<=50K","Married",0
"14625",48,"Self-emp-not-inc",196707,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,60,"United-States",">50K","Married",1
"31586",23,"Private",126346,"9th",5,"Never-married","Other-service","Unmarried","Black","Female",0,0,30,"United-States","<=50K","Unmarried",0
"17483",30,"Local-gov",235271,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"40343",54,"Private",115602,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,40,"United-States","<=50K","Married",0
"38778",17,"Private",118792,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,9,"United-States","<=50K","Own-child",0
"47635",24,"Private",125905,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"21709",29,"State-gov",95423,"Masters",14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,36,"United-States","<=50K","Married",0
"19185",42,"Private",200574,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"19957",27,"Private",150025,"5th-6th",3,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Guatemala","<=50K","Other-relative",0
"17755",69,"State-gov",208869,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,11,"United-States","<=50K","Married",0
"8011",42,"Private",247514,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico",">50K","Married",1
"10507",28,"Private",303601,"12th",8,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40364",49,"Private",334787,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40678",25,"Private",181896,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"8648",19,"Self-emp-inc",150384,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"1081",28,"Private",173858,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Asian-Pac-Islander","Male",0,0,35,"China","<=50K","Other-relative",0
"4846",24,"Private",224785,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,1876,65,"United-States","<=50K","Not-in-family",0
"20121",62,"Local-gov",151369,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"14591",45,"State-gov",74305,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K","Married",1
"33695",28,"Private",22422,"HS-grad",9,"Never-married","Transport-moving","Unmarried","White","Male",0,0,55,"United-States","<=50K","Unmarried",0
"47856",21,"Private",387335,"Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,1719,9,"United-States","<=50K","Own-child",0
"2304",26,"Local-gov",219796,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,43,"United-States","<=50K","Married",0
"20375",31,"Local-gov",190401,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3628",30,"Private",180765,"11th",7,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K","Unmarried",0
"10762",27,"Private",130492,"11th",7,"Divorced","Craft-repair","Unmarried","Other","Male",0,0,35,"United-States","<=50K","Unmarried",0
"27894",47,"Private",398652,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"13066",40,"Self-emp-not-inc",220821,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,72,"United-States","<=50K","Married",0
"46",28,"Private",242832,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,36,"United-States",">50K","Married",1
"35260",46,"Private",206889,"Bachelors",13,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","<=50K","Not-in-family",0
"10318",46,"Private",224314,"Bachelors",13,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,20,"United-States","<=50K","Unmarried",0
"7973",33,"Private",199248,"Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"19069",20,"Private",64292,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"8043",61,"Private",29797,"HS-grad",9,"Divorced","Sales","Other-relative","White","Female",0,0,40,"United-States","<=50K","Other-relative",0
"33208",50,"Private",138514,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"47994",24,"Private",280960,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,24,"United-States","<=50K","Married",0
"33095",33,"Private",415706,"5th-6th",3,"Separated","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K","Unmarried",0
"23543",36,"Private",129573,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"17392",35,"Self-emp-inc",289430,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"Mexico",">50K","Married",1
"17726",56,"Self-emp-not-inc",145574,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,1902,60,"United-States",">50K","Married",1
"36741",32,"Local-gov",235109,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"43253",38,"Private",255621,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"22780",38,"Private",316211,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"45276",42,"Private",139126,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"10381",53,"Federal-gov",218382,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States",">50K","Married",1
"3823",31,"Private",104223,"Bachelors",13,"Never-married","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"12340",70,"Self-emp-not-inc",380498,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"19058",26,"Private",188767,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"5530",22,"Private",137320,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"26174",24,"Private",374253,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,55,"United-States","<=50K","Not-in-family",0
"17762",43,"Self-emp-not-inc",35236,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"38990",53,"Local-gov",283602,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,40,"United-States",">50K","Married",1
"15621",36,"Private",108320,"HS-grad",9,"Divorced","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"29677",42,"Private",222884,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States",">50K","Not-in-family",1
"39840",26,"Private",208326,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3942,0,45,"United-States","<=50K","Married",0
"12650",40,"Private",309311,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"20072",47,"Private",140664,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"44560",21,"Private",304302,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Own-child",0
"25330",27,"Private",132686,"12th",8,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"20802",35,"Private",301614,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"23220",44,"Private",179136,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"46363",39,"Private",89040,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"14757",32,"Self-emp-not-inc",29254,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"42329",41,"State-gov",33126,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"27256",30,"Private",392812,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"Germany","<=50K","Not-in-family",0
"12007",28,"Private",150025,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"Peru","<=50K","Not-in-family",0
"2388",65,"State-gov",42488,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",2653,0,8,"United-States","<=50K","Married",0
"22795",29,"Private",280344,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"25876",41,"Local-gov",488706,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"7066",24,"Private",160122,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,20,"United-States","<=50K","Not-in-family",0
"17374",31,"Private",196025,"Doctorate",16,"Married-spouse-absent","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,60,"China","<=50K","Not-in-family",0
"41554",43,"Local-gov",94937,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,28,"United-States","<=50K","Married",0
"13168",23,"Private",172232,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"11631",28,"Private",175537,"Some-college",10,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,37,"United-States","<=50K","Unmarried",0
"34629",29,"State-gov",183285,"Some-college",10,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,36,"United-States","<=50K","Not-in-family",0
"23714",46,"Private",114032,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1887,45,"United-States",">50K","Married",1
"13781",53,"Private",161482,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K","Not-in-family",1
"11462",37,"Private",66304,"9th",5,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,16,"United-States","<=50K","Married",0
"19515",52,"Private",141301,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"1017",29,"Private",127892,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"34374",37,"Local-gov",223020,"Assoc-voc",11,"Never-married","Other-service","Unmarried","Black","Female",0,0,32,"United-States","<=50K","Unmarried",0
"25534",41,"Private",289886,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","Other","Male",0,1579,40,"Nicaragua","<=50K","Married",0
"41192",55,"Local-gov",171328,"Some-college",10,"Married-spouse-absent","Adm-clerical","Unmarried","Black","Female",0,0,35,"United-States","<=50K","Unmarried",0
"13271",38,"Private",216845,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"Mexico","<=50K","Married",0
"47928",34,"Private",264651,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"43568",29,"Self-emp-not-inc",85572,"11th",7,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,5,"United-States","<=50K","Married",0
"44750",50,"Private",108933,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",2885,0,40,"United-States","<=50K","Married",0
"13122",26,"Federal-gov",269353,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","Other","Male",0,0,55,"United-States","<=50K","Not-in-family",0
"32452",39,"Private",47871,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States",">50K","Unmarried",1
"11291",48,"Private",85384,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"38993",34,"State-gov",253121,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"32040",24,"Private",42401,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,47,"United-States","<=50K","Not-in-family",0
"22132",18,"Private",110230,"10th",6,"Never-married","Other-service","Own-child","White","Male",0,0,11,"United-States","<=50K","Own-child",0
"39846",33,"Self-emp-inc",289886,"HS-grad",9,"Never-married","Other-service","Unmarried","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K","Unmarried",0
"16626",22,"State-gov",293364,"Some-college",10,"Never-married","Protective-serv","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"5027",39,"Self-emp-not-inc",34066,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,50,"United-States",">50K","Married",1
"43829",50,"Self-emp-not-inc",27539,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"2751",53,"Private",117674,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"34303",54,"Private",170562,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"8742",59,"Private",158077,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"34607",28,"Private",179949,"HS-grad",9,"Divorced","Transport-moving","Unmarried","Black","Female",0,0,20,"United-States","<=50K","Unmarried",0
"20407",65,"Local-gov",221026,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"2286",37,"Private",105044,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"17765",26,"Private",256263,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,25,"United-States","<=50K","Not-in-family",0
"25761",44,"Local-gov",174684,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Male",0,0,40,"United-States","<=50K","Unmarried",0
"10227",43,"Private",185015,"5th-6th",3,"Married-spouse-absent","Priv-house-serv","Other-relative","White","Female",0,0,40,"El-Salvador","<=50K","Other-relative",0
"28685",22,"Private",264874,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"3392",58,"Private",35520,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"47222",35,"Private",191628,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"2522",27,"State-gov",210295,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"15882",44,"Private",53470,"Bachelors",13,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"43198",22,"Private",190916,"Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"45576",33,"State-gov",31703,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"43926",56,"Local-gov",273084,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"899",24,"Private",308673,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","<=50K","Own-child",0
"5929",55,"Self-emp-not-inc",157639,"9th",5,"Married-civ-spouse","Sales","Husband","White","Male",0,0,58,"United-States","<=50K","Married",0
"39663",57,"Federal-gov",42298,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",15024,0,40,"United-States",">50K","Married",1
"13504",17,"Private",364952,"10th",6,"Married-spouse-absent","Other-service","Other-relative","White","Male",0,0,40,"United-States","<=50K","Other-relative",0
"43001",26,"Private",284250,"HS-grad",9,"Never-married","Craft-repair","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"34326",48,"Local-gov",378221,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"Mexico",">50K","Married",1
"4336",28,"Private",216479,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"24944",60,"Private",141253,"10th",6,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"26725",17,"Self-emp-not-inc",228786,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,24,"United-States","<=50K","Own-child",0
"18295",27,"Local-gov",113545,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"35514",32,"Private",54782,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"38871",45,"Local-gov",192684,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,38,"United-States","<=50K","Unmarried",0
"10657",56,"Private",152874,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","Black","Female",0,1741,40,"United-States","<=50K","Unmarried",0
"2235",28,"State-gov",175409,"Some-college",10,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"4302",65,"Private",282779,"Masters",14,"Married-civ-spouse","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States",">50K","Other-relative",1
"38021",59,"Private",244554,"11th",7,"Divorced","Other-service","Not-in-family","Black","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"10748",37,"Private",196434,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"39063",53,"Private",161691,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"40300",52,"Self-emp-not-inc",104501,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"3489",26,"Private",391349,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,45,"United-States","<=50K","Not-in-family",0
"21051",26,"State-gov",109193,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"23033",54,"Self-emp-not-inc",269068,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",99999,0,50,"Philippines",">50K","Married",1
"29",54,"Private",99516,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"11790",69,"Self-emp-not-inc",165814,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"1562",60,"Local-gov",129193,"Some-college",10,"Widowed","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"1209",35,"Private",37655,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,60,"United-States","<=50K","Unmarried",0
"32479",68,"Private",121846,"7th-8th",4,"Widowed","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,20,"United-States","<=50K","Unmarried",0
"34663",52,"State-gov",216342,"Bachelors",13,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,55,"United-States","<=50K","Unmarried",0
"28631",34,"Private",176244,"7th-8th",4,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"47713",59,"Self-emp-not-inc",114760,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States",">50K","Married",1
"30634",44,"Private",203897,"Bachelors",13,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Female",0,0,40,"Cuba","<=50K","Not-in-family",0
"39124",25,"Private",268222,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"17805",20,"Private",170800,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"43586",49,"Private",199378,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,22,"United-States","<=50K","Married",0
"7346",51,"Private",299353,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,56,"United-States","<=50K","Unmarried",0
"20356",33,"Private",254221,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"34728",29,"Local-gov",167544,"Assoc-acdm",12,"Divorced","Other-service","Unmarried","White","Female",0,0,13,"United-States","<=50K","Unmarried",0
"45581",39,"Self-emp-not-inc",148443,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
