"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"27005",19,"Private",41400,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","<=50K","Own-child",0
"13622",25,"Self-emp-inc",158033,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,65,"United-States","<=50K","Not-in-family",0
"8205",23,"Private",325596,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"41156",63,"Self-emp-not-inc",344128,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"20642",21,"Private",30039,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"5339",18,"Private",106943,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,12,"United-States","<=50K","Own-child",0
"32786",30,"Private",86808,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,40,"United-States","<=50K","Other-relative",0
"20771",28,"Private",191027,"Assoc-acdm",12,"Separated","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"39451",43,"Private",188905,"5th-6th",3,"Separated","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"Mexico","<=50K","Not-in-family",0
"48031",22,"Private",199426,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,17,"United-States","<=50K","Not-in-family",0
"1619",47,"Private",182177,"Some-college",10,"Divorced","Protective-serv","Unmarried","White","Female",0,0,23,"United-States","<=50K","Unmarried",0
"12025",21,"Private",133582,"5th-6th",3,"Never-married","Farming-fishing","Not-in-family","White","Male",2176,0,36,"Mexico","<=50K","Not-in-family",0
"28708",19,"Private",247298,"12th",8,"Married-spouse-absent","Other-service","Own-child","Other","Female",0,0,20,"United-States","<=50K","Own-child",0
"20236",40,"Private",163985,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,24,"United-States","<=50K","Married",0
"47339",33,"Private",256062,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,35,"Puerto-Rico","<=50K","Unmarried",0
"33322",46,"Private",173243,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"41609",52,"Private",81859,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"12521",31,"Private",290964,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,38,"United-States",">50K","Married",1
"43460",34,"Private",226883,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"2356",45,"Private",103540,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,40,"United-States",">50K","Married",1
"11666",43,"Self-emp-inc",49249,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"29145",44,"Federal-gov",399155,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"3431",28,"Private",402771,"Assoc-voc",11,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,23,"United-States","<=50K","Not-in-family",0
"28905",25,"Private",252803,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"5242",77,"Self-emp-not-inc",101575,"12th",8,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,12,"United-States","<=50K","Not-in-family",0
"20828",40,"Self-emp-not-inc",242082,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"23711",28,"Self-emp-not-inc",240172,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"30037",23,"Private",37783,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"17759",26,"Private",183077,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"30032",45,"Private",238567,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"England",">50K","Married",1
"39038",25,"Private",294400,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"24207",21,"Private",249727,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,22,"United-States","<=50K","Own-child",0
"16529",32,"Private",183916,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,34,"United-States","<=50K","Not-in-family",0
"30028",23,"Private",60331,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"42546",29,"Private",250967,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"35413",47,"Private",97176,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"10513",51,"State-gov",103063,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"41117",52,"Private",162238,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United-States",">50K","Married",1
"41584",53,"Private",97005,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,46,"United-States",">50K","Married",1
"17400",58,"Local-gov",205267,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"30277",29,"Private",190539,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,1590,50,"United-States","<=50K","Not-in-family",0
"27682",31,"Private",117507,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"48758",35,"Private",30673,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,84,"United-States","<=50K","Married",0
"38671",51,"Self-emp-not-inc",156802,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",3103,0,60,"United-States",">50K","Married",1
"6890",53,"Private",214691,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"11148",34,"Private",162113,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,48,"United-States",">50K","Married",1
"32541",43,"Self-emp-not-inc",130126,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"1798",45,"Private",184070,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"18257",40,"Private",121956,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",13550,0,40,"Cambodia",">50K","Not-in-family",1
"1330",33,"Private",150324,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"11986",24,"Private",199426,"Bachelors",13,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"13100",25,"Private",262656,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"7975",27,"Private",1490400,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"23045",44,"Private",104196,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"43271",51,"Self-emp-not-inc",20795,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3633",23,"Private",124971,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"33119",47,"Private",72880,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"30154",28,"Private",195000,"Bachelors",13,"Never-married","Sales","Other-relative","White","Female",0,0,45,"United-States","<=50K","Other-relative",0
"22641",75,"State-gov",113868,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,20,"United-States",">50K","Married",1
"43619",31,"Private",227886,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,35,"United-States","<=50K","Unmarried",0
"293",26,"Private",172421,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"14358",33,"Private",38848,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"44082",25,"Private",178037,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"32799",31,"Private",198069,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,24,"United-States","<=50K","Own-child",0
"11122",62,"Self-emp-not-inc",210064,"Some-college",10,"Widowed","Prof-specialty","Unmarried","White","Male",0,0,20,"United-States","<=50K","Unmarried",0
"8301",60,"Self-emp-not-inc",359988,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,12,"United-States","<=50K","Married",0
"8842",29,"Private",319998,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"30758",45,"State-gov",213646,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"34783",62,"Private",319582,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,32,"United-States","<=50K","Not-in-family",0
"9051",44,"Private",322044,"Some-college",10,"Divorced","Machine-op-inspct","Own-child","Black","Male",0,0,40,"United-States","<=50K","Own-child",0
"17337",32,"Private",87643,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"33060",43,"Private",242968,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"India",">50K","Married",1
"47136",46,"Local-gov",172822,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"21964",55,"Private",160662,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,"United-States",">50K","Married",1
"21062",49,"Private",65087,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"17609",52,"Private",168381,"HS-grad",9,"Widowed","Other-service","Unmarried","Asian-Pac-Islander","Female",0,0,40,"India",">50K","Unmarried",1
"45856",66,"Local-gov",179285,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3432,0,20,"United-States","<=50K","Married",0
"6910",29,"Private",364986,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1628,47,"United-States","<=50K","Married",0
"45917",37,"Private",171150,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,60,"United-States",">50K","Married",1
"25776",63,"Self-emp-not-inc",179444,"7th-8th",4,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,15,"United-States","<=50K","Married",0
"22582",77,"Self-emp-not-inc",209507,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"5314",21,"Private",421010,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"45523",33,"Private",149184,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States",">50K","Married",1
"23339",20,"Self-emp-not-inc",112137,"Some-college",10,"Never-married","Prof-specialty","Other-relative","Asian-Pac-Islander","Female",0,0,20,"South","<=50K","Other-relative",0
"35889",25,"Private",238964,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"17066",40,"Private",237601,"Bachelors",13,"Never-married","Sales","Not-in-family","Other","Female",0,0,55,"United-States",">50K","Not-in-family",1
"44456",34,"Private",199539,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"11501",33,"Self-emp-not-inc",123291,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"29498",54,"Private",76344,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"6667",23,"State-gov",120172,"HS-grad",9,"Never-married","Tech-support","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"39733",41,"Private",101290,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"28147",60,"Private",82388,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"31250",47,"Private",250170,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"39891",21,"Private",26842,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"17460",47,"Private",45857,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"8974",19,"Private",138946,"7th-8th",4,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"4856",35,"Private",269323,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1887,40,"United-States",">50K","Married",1
"9159",49,"Self-emp-inc",106634,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",27828,0,35,"United-States",">50K","Not-in-family",1
"13391",23,"Private",113511,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"24804",79,"Private",333230,"HS-grad",9,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",0,0,6,"United-States","<=50K","Not-in-family",0
"45675",47,"Private",93449,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,60,"Japan","<=50K","Married",0
"625",31,"Private",166248,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"7797",39,"Federal-gov",203070,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"30684",25,"Private",51201,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"31739",22,"Private",141040,"HS-grad",9,"Never-married","Sales","Own-child","Black","Female",0,0,35,"United-States","<=50K","Own-child",0
"25332",44,"Private",174283,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"5941",54,"Private",181246,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"28368",66,"Private",167711,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"United-States",">50K","Not-in-family",1
"22717",40,"Private",205175,"HS-grad",9,"Widowed","Machine-op-inspct","Unmarried","Black","Female",0,0,37,"United-States","<=50K","Unmarried",0
"5309",43,"Private",228456,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"26312",35,"Private",110402,"11th",7,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"24002",84,"Private",241065,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,66,"United-States","<=50K","Not-in-family",0
"18250",55,"Private",189933,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3312",54,"Private",183668,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"9828",46,"Private",207733,"1st-4th",2,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"Puerto-Rico","<=50K","Unmarried",0
"6959",34,"Local-gov",241259,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"5476",22,"Private",33087,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"20699",40,"Self-emp-inc",207578,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"13079",25,"Private",221078,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"1688",41,"Private",112656,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"48154",39,"Private",174242,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K","Married",1
"7300",42,"Private",377322,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"32899",40,"State-gov",391736,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"34442",44,"Private",121781,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,37,"United-States","<=50K","Not-in-family",0
"25844",32,"Private",324386,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"14125",28,"Private",375980,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"2308",48,"Private",193451,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"19479",51,"Self-emp-inc",180195,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"19258",34,"Private",182177,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",3325,0,35,"United-States","<=50K","Not-in-family",0
"18",43,"Private",128354,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,30,"United-States","<=50K","Married",0
"39475",23,"Private",166371,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,60,"United-States","<=50K","Own-child",0
"5993",61,"Private",27086,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"22522",21,"Private",188793,"HS-grad",9,"Married-civ-spouse","Sales","Husband","Other","Male",0,0,35,"United-States","<=50K","Married",0
"17581",22,"Private",58222,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"34602",38,"Private",39606,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"29609",49,"Private",75673,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","Own-child",0
"13283",46,"Private",135803,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K","Not-in-family",0
"16129",32,"Private",123430,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,65,"United-States","<=50K","Married",0
"8103",58,"Federal-gov",215900,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Other-relative",0
"48537",19,"Private",57145,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K","Own-child",0
"20564",31,"Private",305692,"Some-college",10,"Married-civ-spouse","Sales","Wife","Black","Female",0,0,40,"United-States","<=50K","Married",0
"6469",53,"Local-gov",222381,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"24099",42,"Private",57600,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K","Not-in-family",0
"40034",36,"State-gov",183735,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"5026",29,"Local-gov",370675,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"48630",44,"Private",187821,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"32104",24,"Private",169532,"Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K","Own-child",0
"22992",25,"State-gov",120041,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"32359",37,"Private",40955,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
"3832",18,"Private",85508,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,12,"United-States","<=50K","Own-child",0
"13489",55,"Private",116219,"Some-college",10,"Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"40907",42,"State-gov",190044,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"33558",21,"Private",203003,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"42055",22,"Private",305781,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"Canada","<=50K","Not-in-family",0
"32822",33,"Private",174201,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"36018",38,"Private",166585,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"22987",34,"Private",182691,"HS-grad",9,"Divorced","Exec-managerial","Own-child","White","Male",0,0,44,"United-States","<=50K","Own-child",0
"46145",33,"Private",347623,"Masters",14,"Never-married","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"18905",24,"Private",210781,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"48181",59,"Private",159008,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States","<=50K","Married",0
"16115",33,"Private",397995,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"30170",72,"Federal-gov",39110,"11th",7,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,8,"Canada","<=50K","Not-in-family",0
"18327",17,"Self-emp-not-inc",60116,"10th",6,"Never-married","Adm-clerical","Own-child","White","Male",0,0,10,"United-States","<=50K","Own-child",0
"29748",42,"Self-emp-not-inc",24763,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States",">50K","Married",1
"23474",44,"Private",239876,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","Black","Male",0,0,40,"United-States","<=50K","Unmarried",0
"41241",43,"Private",105936,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States",">50K","Married",1
"25499",47,"Private",212120,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"29634",49,"Private",188694,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",">50K","Not-in-family",1
"2948",25,"Private",72887,"11th",7,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",">50K","Married",1
"31050",32,"Local-gov",198211,"Assoc-voc",11,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"40098",42,"Private",76487,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
